sample_index,time_s,code_signed,voltage_V
17986,17.986,6,3e-05
17987,17.987,6,3e-05
17988,17.988,7,3.5e-05
17989,17.989,7,3.5e-05
17990,17.99,7,3.5e-05
17991,17.991,7,3.5e-05
17992,17.992,8,4e-05
17993,17.993,8,4e-05
17994,17.994,8,4e-05
17995,17.995,8,4e-05
17996,17.996,9,4.5e-05
17997,17.997,9,4.5e-05
17998,17.998,9,4.5e-05
17999,17.999,9,4.5e-05
18000,18.0,10,5e-05
18001,18.001,10,5e-05
18002,18.002,10,5e-05
18003,18.003,10,5e-05
18004,18.004,11,5.5e-05
18005,18.005,11,5.5e-05
18006,18.006,11,5.5e-05
18007,18.007,11,5.5e-05
18008,18.008,12,6e-05
18009,18.009,12,6e-05
18010,18.01,12,6e-05
18011,18.011,13,6.5e-05
18012,18.012,14,7e-05
18013,18.013,15,7.5e-05
18014,18.014,15,7.5e-05
18015,18.015,16,8e-05
18016,18.016,17,8.5e-05
18017,18.017,18,9e-05
18018,18.018,18,9e-05
18019,18.019,19,9.5e-05
18020,18.02,20,0.0001
18021,18.021,21,0.000105
18022,18.022,22,0.00011
18023,18.023,22,0.00011
18024,18.024,23,0.000115
18025,18.025,24,0.00012
18026,18.026,24,0.00012
18027,18.027,25,0.000125
18028,18.028,25,0.000125
18029,18.029,25,0.000125
18030,18.03,25,0.000125
18031,18.031,26,0.00013
18032,18.032,26,0.00013
18033,18.033,26,0.00013
18034,18.034,27,0.000135
18035,18.035,27,0.000135
18036,18.036,28,0.00014
18037,18.037,28,0.00014
18038,18.038,29,0.000145
18039,18.039,29,0.000145
18040,18.04,30,0.00015
18041,18.041,30,0.00015
18042,18.042,31,0.000155
18043,18.043,32,0.00016
18044,18.044,32,0.00016
18045,18.045,33,0.000165
18046,18.046,34,0.00017
18047,18.047,35,0.000175
18048,18.048,35,0.000175
18049,18.049,36,0.00018
18050,18.05,37,0.000185
18051,18.051,38,0.00019
18052,18.052,39,0.000195
18053,18.053,40,0.0002
18054,18.054,41,0.000205
18055,18.055,42,0.00021
18056,18.056,43,0.000215
18057,18.057,44,0.00022
18058,18.058,45,0.000225
18059,18.059,46,0.00023
18060,18.06,48,0.00024
18061,18.061,49,0.000245
18062,18.062,50,0.00025
18063,18.063,51,0.000255
18064,18.064,52,0.00026
18065,18.065,53,0.000265
18066,18.066,54,0.00027
18067,18.067,55,0.000275
18068,18.068,56,0.00028
18069,18.069,57,0.000285
18070,18.07,58,0.00029
18071,18.071,59,0.000295
18072,18.072,60,0.0003
18073,18.073,61,0.000305
18074,18.074,62,0.00031
18075,18.075,64,0.00032
18076,18.076,65,0.000325
18077,18.077,66,0.00033
18078,18.078,67,0.000335
18079,18.079,69,0.000345
18080,18.08,70,0.00035
18081,18.081,71,0.000355
18082,18.082,72,0.00036
18083,18.083,73,0.000365
18084,18.084,74,0.00037
18085,18.085,75,0.000375
18086,18.086,76,0.00038
18087,18.087,77,0.000385
18088,18.088,78,0.00039
18089,18.089,79,0.000395
18090,18.09,81,0.000405
18091,18.091,82,0.00041
18092,18.092,83,0.000415
18093,18.093,85,0.000425
18094,18.094,86,0.00043
18095,18.095,87,0.000435
18096,18.096,88,0.00044
18097,18.097,89,0.000445
18098,18.098,90,0.00045
18099,18.099,91,0.000455
18100,18.1,91,0.000455
18101,18.101,92,0.00046
18102,18.102,93,0.000465
18103,18.103,94,0.00047
18104,18.104,94,0.00047
18105,18.105,95,0.000475
18106,18.106,96,0.00048
18107,18.107,97,0.000485
18108,18.108,98,0.00049
18109,18.109,98,0.00049
18110,18.11,99,0.000495
18111,18.111,100,0.0005
18112,18.112,101,0.000505
18113,18.113,101,0.000505
18114,18.114,102,0.00051
18115,18.115,103,0.000515
18116,18.116,104,0.00052
18117,18.117,104,0.00052
18118,18.118,105,0.000525
18119,18.119,106,0.00053
18120,18.12,106,0.00053
18121,18.121,105,0.000525
18122,18.122,105,0.000525
18123,18.123,104,0.00052
18124,18.124,104,0.00052
18125,18.125,103,0.000515
18126,18.126,103,0.000515
18127,18.127,102,0.00051
18128,18.128,101,0.000505
18129,18.129,100,0.0005
18130,18.13,99,0.000495
18131,18.131,98,0.00049
18132,18.132,97,0.000485
18133,18.133,96,0.00048
18134,18.134,95,0.000475
18135,18.135,94,0.00047
18136,18.136,92,0.00046
18137,18.137,91,0.000455
18138,18.138,89,0.000445
18139,18.139,88,0.00044
18140,18.14,86,0.00043
18141,18.141,85,0.000425
18142,18.142,83,0.000415
18143,18.143,82,0.00041
18144,18.144,79,0.000395
18145,18.145,77,0.000385
18146,18.146,75,0.000375
18147,18.147,73,0.000365
18148,18.148,71,0.000355
18149,18.149,69,0.000345
18150,18.15,67,0.000335
18151,18.151,65,0.000325
18152,18.152,63,0.000315
18153,18.153,60,0.0003
18154,18.154,58,0.00029
18155,18.155,56,0.00028
18156,18.156,54,0.00027
18157,18.157,51,0.000255
18158,18.158,49,0.000245
18159,18.159,47,0.000235
18160,18.16,45,0.000225
18161,18.161,43,0.000215
18162,18.162,42,0.00021
18163,18.163,40,0.0002
18164,18.164,38,0.00019
18165,18.165,36,0.00018
18166,18.166,34,0.00017
18167,18.167,33,0.000165
18168,18.168,31,0.000155
18169,18.169,29,0.000145
18170,18.17,27,0.000135
18171,18.171,25,0.000125
18172,18.172,24,0.00012
18173,18.173,22,0.00011
18174,18.174,20,0.0001
18175,18.175,19,9.5e-05
18176,18.176,18,9e-05
18177,18.177,16,8e-05
18178,18.178,15,7.5e-05
18179,18.179,14,7e-05
18180,18.18,12,6e-05
18181,18.181,11,5.5e-05
18182,18.182,10,5e-05
18183,18.183,9,4.5e-05
18184,18.184,8,4e-05
18185,18.185,7,3.5e-05
18186,18.186,6,3e-05
18187,18.187,5,2.5e-05
18188,18.188,4,2e-05
18189,18.189,3,1.5e-05
18190,18.19,2,1e-05
18191,18.191,2,1e-05
18192,18.192,2,1e-05
18193,18.193,1,5e-06
18194,18.194,1,5e-06
18195,18.195,1,5e-06
18196,18.196,1,5e-06
18197,18.197,0,0.0
18198,18.198,0,0.0
18199,18.199,-1,-5e-06
18200,18.2,-1,-5e-06
18201,18.201,-2,-1e-05
18202,18.202,-2,-1e-05
18203,18.203,-3,-1.5e-05
18204,18.204,-3,-1.5e-05
18205,18.205,-4,-2e-05
18206,18.206,-4,-2e-05
18207,18.207,-4,-2e-05
18208,18.208,-5,-2.5e-05
18209,18.209,-5,-2.5e-05
18210,18.21,-5,-2.5e-05
18211,18.211,-5,-2.5e-05
18212,18.212,-6,-3e-05
18213,18.213,-6,-3e-05
18214,18.214,-6,-3e-05
18215,18.215,-6,-3e-05
18216,18.216,-7,-3.5e-05
18217,18.217,-7,-3.5e-05
18218,18.218,-7,-3.5e-05
18219,18.219,-7,-3.5e-05
18220,18.22,-8,-4e-05
18221,18.221,-8,-4e-05
18222,18.222,-8,-4e-05
18223,18.223,-8,-4e-05
18224,18.224,-9,-4.5e-05
18225,18.225,-9,-4.5e-05
18226,18.226,-9,-4.5e-05
18227,18.227,-9,-4.5e-05
18228,18.228,-10,-5e-05
18229,18.229,-10,-5e-05
18230,18.23,-10,-5e-05
18231,18.231,-10,-5e-05
18232,18.232,-10,-5e-05
18233,18.233,-10,-5e-05
18234,18.234,-10,-5e-05
18235,18.235,-10,-5e-05
18236,18.236,-10,-5e-05
18237,18.237,-10,-5e-05
18238,18.238,-9,-4.5e-05
18239,18.239,-9,-4.5e-05
18240,18.24,-9,-4.5e-05
18241,18.241,-9,-4.5e-05
18242,18.242,-8,-4e-05
18243,18.243,-8,-4e-05
18244,18.244,-8,-4e-05
18245,18.245,-8,-4e-05
18246,18.246,-8,-4e-05
18247,18.247,-8,-4e-05
18248,18.248,-8,-4e-05
18249,18.249,-8,-4e-05
18250,18.25,-8,-4e-05
18251,18.251,-8,-4e-05
18252,18.252,-8,-4e-05
18253,18.253,-8,-4e-05
18254,18.254,-7,-3.5e-05
18255,18.255,-7,-3.5e-05
18256,18.256,-7,-3.5e-05
18257,18.257,-7,-3.5e-05
18258,18.258,-6,-3e-05
18259,18.259,-6,-3e-05
18260,18.26,-6,-3e-05
18261,18.261,-6,-3e-05
18262,18.262,-7,-3.5e-05
18263,18.263,-7,-3.5e-05
18264,18.264,-8,-4e-05
18265,18.265,-8,-4e-05
18266,18.266,-9,-4.5e-05
18267,18.267,-9,-4.5e-05
18268,18.268,-10,-5e-05
18269,18.269,-10,-5e-05
18270,18.27,-10,-5e-05
18271,18.271,-10,-5e-05
18272,18.272,-10,-5e-05
18273,18.273,-10,-5e-05
18274,18.274,-10,-5e-05
18275,18.275,-10,-5e-05
18276,18.276,-10,-5e-05
18277,18.277,-10,-5e-05
18278,18.278,-10,-5e-05
18279,18.279,-10,-5e-05
18280,18.28,-10,-5e-05
18281,18.281,-10,-5e-05
18282,18.282,-10,-5e-05
18283,18.283,-10,-5e-05
18284,18.284,-10,-5e-05
18285,18.285,-10,-5e-05
18286,18.286,-11,-5.5e-05
18287,18.287,-11,-5.5e-05
18288,18.288,-11,-5.5e-05
18289,18.289,-11,-5.5e-05
18290,18.29,-12,-6e-05
18291,18.291,-12,-6e-05
18292,18.292,-12,-6e-05
18293,18.293,-12,-6e-05
18294,18.294,-12,-6e-05
18295,18.295,-12,-6e-05
18296,18.296,-12,-6e-05
18297,18.297,-12,-6e-05
18298,18.298,-12,-6e-05
18299,18.299,-12,-6e-05
18300,18.3,-12,-6e-05
18301,18.301,-12,-6e-05
18302,18.302,-13,-6.5e-05
18303,18.303,-13,-6.5e-05
18304,18.304,-13,-6.5e-05
18305,18.305,-13,-6.5e-05
18306,18.306,-14,-7e-05
18307,18.307,-14,-7e-05
18308,18.308,-14,-7e-05
18309,18.309,-13,-6.5e-05
18310,18.31,-13,-6.5e-05
18311,18.311,-13,-6.5e-05
18312,18.312,-12,-6e-05
18313,18.313,-12,-6e-05
18314,18.314,-12,-6e-05
18315,18.315,-12,-6e-05
18316,18.316,-12,-6e-05
18317,18.317,-12,-6e-05
18318,18.318,-12,-6e-05
18319,18.319,-12,-6e-05
18320,18.32,-12,-6e-05
18321,18.321,-12,-6e-05
18322,18.322,-12,-6e-05
18323,18.323,-12,-6e-05
18324,18.324,-12,-6e-05
18325,18.325,-12,-6e-05
18326,18.326,-13,-6.5e-05
18327,18.327,-13,-6.5e-05
18328,18.328,-13,-6.5e-05
18329,18.329,-14,-7e-05
18330,18.33,-14,-7e-05
18331,18.331,-14,-7e-05
18332,18.332,-14,-7e-05
18333,18.333,-15,-7.5e-05
18334,18.334,-15,-7.5e-05
18335,18.335,-15,-7.5e-05
18336,18.336,-15,-7.5e-05
18337,18.337,-16,-8e-05
18338,18.338,-16,-8e-05
18339,18.339,-16,-8e-05
18340,18.34,-15,-7.5e-05
18341,18.341,-15,-7.5e-05
18342,18.342,-15,-7.5e-05
18343,18.343,-15,-7.5e-05
18344,18.344,-14,-7e-05
18345,18.345,-14,-7e-05
18346,18.346,-14,-7e-05
18347,18.347,-14,-7e-05
18348,18.348,-14,-7e-05
18349,18.349,-14,-7e-05
18350,18.35,-14,-7e-05
18351,18.351,-14,-7e-05
18352,18.352,-14,-7e-05
18353,18.353,-14,-7e-05
18354,18.354,-14,-7e-05
18355,18.355,-14,-7e-05
18356,18.356,-14,-7e-05
18357,18.357,-15,-7.5e-05
18358,18.358,-15,-7.5e-05
18359,18.359,-15,-7.5e-05
18360,18.36,-15,-7.5e-05
18361,18.361,-16,-8e-05
18362,18.362,-16,-8e-05
18363,18.363,-16,-8e-05
18364,18.364,-16,-8e-05
18365,18.365,-17,-8.5e-05
18366,18.366,-17,-8.5e-05
18367,18.367,-17,-8.5e-05
18368,18.368,-17,-8.5e-05
18369,18.369,-18,-9e-05
18370,18.37,-18,-9e-05
18371,18.371,-18,-9e-05
18372,18.372,-18,-9e-05
18373,18.373,-18,-9e-05
18374,18.374,-18,-9e-05
18375,18.375,-18,-9e-05
18376,18.376,-18,-9e-05
18377,18.377,-18,-9e-05
18378,18.378,-18,-9e-05
18379,18.379,-17,-8.5e-05
18380,18.38,-17,-8.5e-05
18381,18.381,-17,-8.5e-05
18382,18.382,-17,-8.5e-05
18383,18.383,-16,-8e-05
18384,18.384,-16,-8e-05
18385,18.385,-16,-8e-05
18386,18.386,-16,-8e-05
18387,18.387,-16,-8e-05
18388,18.388,-17,-8.5e-05
18389,18.389,-17,-8.5e-05
18390,18.39,-17,-8.5e-05
18391,18.391,-17,-8.5e-05
18392,18.392,-18,-9e-05
18393,18.393,-18,-9e-05
18394,18.394,-18,-9e-05
18395,18.395,-18,-9e-05
18396,18.396,-19,-9.5e-05
18397,18.397,-19,-9.5e-05
18398,18.398,-19,-9.5e-05
18399,18.399,-19,-9.5e-05
18400,18.4,-20,-0.0001
18401,18.401,-20,-0.0001
18402,18.402,-19,-9.5e-05
18403,18.403,-19,-9.5e-05
18404,18.404,-19,-9.5e-05
18405,18.405,-19,-9.5e-05
18406,18.406,-18,-9e-05
18407,18.407,-18,-9e-05
18408,18.408,-18,-9e-05
18409,18.409,-18,-9e-05
18410,18.41,-19,-9.5e-05
18411,18.411,-19,-9.5e-05
18412,18.412,-20,-0.0001
18413,18.413,-20,-0.0001
18414,18.414,-21,-0.000105
18415,18.415,-21,-0.000105
18416,18.416,-22,-0.00011
18417,18.417,-22,-0.00011
18418,18.418,-21,-0.000105
18419,18.419,-21,-0.000105
18420,18.42,-21,-0.000105
18421,18.421,-21,-0.000105
18422,18.422,-20,-0.0001
18423,18.423,-20,-0.0001
18424,18.424,-20,-0.0001
18425,18.425,-20,-0.0001
18426,18.426,-20,-0.0001
18427,18.427,-20,-0.0001
18428,18.428,-20,-0.0001
18429,18.429,-20,-0.0001
18430,18.43,-20,-0.0001
18431,18.431,-20,-0.0001
18432,18.432,-20,-0.0001
18433,18.433,-20,-0.0001
18434,18.434,-19,-9.5e-05
18435,18.435,-19,-9.5e-05
18436,18.436,-19,-9.5e-05
18437,18.437,-18,-9e-05
18438,18.438,-18,-9e-05
18439,18.439,-18,-9e-05
18440,18.44,-18,-9e-05
18441,18.441,-18,-9e-05
18442,18.442,-18,-9e-05
18443,18.443,-18,-9e-05
18444,18.444,-18,-9e-05
18445,18.445,-18,-9e-05
18446,18.446,-18,-9e-05
18447,18.447,-18,-9e-05
18448,18.448,-18,-9e-05
18449,18.449,-18,-9e-05
18450,18.45,-18,-9e-05
18451,18.451,-19,-9.5e-05
18452,18.452,-19,-9.5e-05
18453,18.453,-19,-9.5e-05
18454,18.454,-20,-0.0001
18455,18.455,-20,-0.0001
18456,18.456,-20,-0.0001
18457,18.457,-20,-0.0001
18458,18.458,-21,-0.000105
18459,18.459,-21,-0.000105
18460,18.46,-21,-0.000105
18461,18.461,-21,-0.000105
18462,18.462,-22,-0.00011
18463,18.463,-22,-0.00011
18464,18.464,-21,-0.000105
18465,18.465,-20,-0.0001
18466,18.466,-20,-0.0001
18467,18.467,-19,-9.5e-05
18468,18.468,-18,-9e-05
18469,18.469,-17,-8.5e-05
18470,18.47,-16,-8e-05
18471,18.471,-16,-8e-05
18472,18.472,-15,-7.5e-05
18473,18.473,-14,-7e-05
18474,18.474,-13,-6.5e-05
18475,18.475,-13,-6.5e-05
18476,18.476,-12,-6e-05
18477,18.477,-11,-5.5e-05
18478,18.478,-10,-5e-05
18479,18.479,-9,-4.5e-05
18480,18.48,-8,-4e-05
18481,18.481,-6,-3e-05
18482,18.482,-5,-2.5e-05
18483,18.483,-3,-1.5e-05
18484,18.484,-2,-1e-05
18485,18.485,0,0.0
18486,18.486,1,5e-06
18487,18.487,3,1.5e-05
18488,18.488,3,1.5e-05
18489,18.489,4,2e-05
18490,18.49,5,2.5e-05
18491,18.491,6,3e-05
18492,18.492,6,3e-05
18493,18.493,7,3.5e-05
18494,18.494,8,4e-05
18495,18.495,7,3.5e-05
18496,18.496,6,3e-05
18497,18.497,5,2.5e-05
18498,18.498,3,1.5e-05
18499,18.499,2,1e-05
18500,18.5,1,5e-06
18501,18.501,0,0.0
18502,18.502,-2,-1e-05
18503,18.503,-2,-1e-05
18504,18.504,-2,-1e-05
18505,18.505,-3,-1.5e-05
18506,18.506,-3,-1.5e-05
18507,18.507,-3,-1.5e-05
18508,18.508,-3,-1.5e-05
18509,18.509,-4,-2e-05
18510,18.51,-4,-2e-05
18511,18.511,-5,-2.5e-05
18512,18.512,-6,-3e-05
18513,18.513,-7,-3.5e-05
18514,18.514,-8,-4e-05
18515,18.515,-9,-4.5e-05
18516,18.516,-10,-5e-05
18517,18.517,-11,-5.5e-05
18518,18.518,-12,-6e-05
18519,18.519,-13,-6.5e-05
18520,18.52,-14,-7e-05
18521,18.521,-14,-7e-05
18522,18.522,-15,-7.5e-05
18523,18.523,-16,-8e-05
18524,18.524,-17,-8.5e-05
18525,18.525,-17,-8.5e-05
18526,18.526,-18,-9e-05
18527,18.527,-19,-9.5e-05
18528,18.528,-19,-9.5e-05
18529,18.529,-20,-0.0001
18530,18.53,-20,-0.0001
18531,18.531,-21,-0.000105
18532,18.532,-21,-0.000105
18533,18.533,-22,-0.00011
18534,18.534,-22,-0.00011
18535,18.535,-23,-0.000115
18536,18.536,-23,-0.000115
18537,18.537,-24,-0.00012
18538,18.538,-24,-0.00012
18539,18.539,-25,-0.000125
18540,18.54,-25,-0.000125
18541,18.541,-26,-0.00013
18542,18.542,-26,-0.00013
18543,18.543,-26,-0.00013
18544,18.544,-26,-0.00013
18545,18.545,-26,-0.00013
18546,18.546,-26,-0.00013
18547,18.547,-26,-0.00013
18548,18.548,-26,-0.00013
18549,18.549,-26,-0.00013
18550,18.55,-26,-0.00013
18551,18.551,-25,-0.000125
18552,18.552,-25,-0.000125
18553,18.553,-25,-0.000125
18554,18.554,-25,-0.000125
18555,18.555,-24,-0.00012
18556,18.556,-24,-0.00012
18557,18.557,-24,-0.00012
18558,18.558,-24,-0.00012
18559,18.559,-24,-0.00012
18560,18.56,-24,-0.00012
18561,18.561,-24,-0.00012
18562,18.562,-24,-0.00012
18563,18.563,-24,-0.00012
18564,18.564,-24,-0.00012
18565,18.565,-24,-0.00012
18566,18.566,-24,-0.00012
18567,18.567,-24,-0.00012
18568,18.568,-24,-0.00012
18569,18.569,-24,-0.00012
18570,18.57,-24,-0.00012
18571,18.571,-24,-0.00012
18572,18.572,-24,-0.00012
18573,18.573,-24,-0.00012
18574,18.574,-23,-0.000115
18575,18.575,-23,-0.000115
18576,18.576,-23,-0.000115
18577,18.577,-23,-0.000115
18578,18.578,-22,-0.00011
18579,18.579,-22,-0.00011
18580,18.58,-22,-0.00011
18581,18.581,-22,-0.00011
18582,18.582,-22,-0.00011
18583,18.583,-23,-0.000115
18584,18.584,-23,-0.000115
18585,18.585,-23,-0.000115
18586,18.586,-23,-0.000115
18587,18.587,-24,-0.00012
18588,18.588,-24,-0.00012
18589,18.589,-24,-0.00012
18590,18.59,-24,-0.00012
18591,18.591,-24,-0.00012
18592,18.592,-24,-0.00012
18593,18.593,-24,-0.00012
18594,18.594,-24,-0.00012
18595,18.595,-24,-0.00012
18596,18.596,-24,-0.00012
18597,18.597,-24,-0.00012
18598,18.598,-23,-0.000115
18599,18.599,-23,-0.000115
18600,18.6,-23,-0.000115
18601,18.601,-23,-0.000115
18602,18.602,-22,-0.00011
18603,18.603,-22,-0.00011
18604,18.604,-22,-0.00011
18605,18.605,-21,-0.000105
18606,18.606,-21,-0.000105
18607,18.607,-21,-0.000105
18608,18.608,-21,-0.000105
18609,18.609,-20,-0.0001
18610,18.61,-20,-0.0001
18611,18.611,-20,-0.0001
18612,18.612,-20,-0.0001
18613,18.613,-19,-9.5e-05
18614,18.614,-19,-9.5e-05
18615,18.615,-19,-9.5e-05
18616,18.616,-19,-9.5e-05
18617,18.617,-18,-9e-05
18618,18.618,-18,-9e-05
18619,18.619,-18,-9e-05
18620,18.62,-18,-9e-05
18621,18.621,-17,-8.5e-05
18622,18.622,-17,-8.5e-05
18623,18.623,-17,-8.5e-05
18624,18.624,-17,-8.5e-05
18625,18.625,-16,-8e-05
18626,18.626,-16,-8e-05
18627,18.627,-16,-8e-05
18628,18.628,-16,-8e-05
18629,18.629,-17,-8.5e-05
18630,18.63,-18,-9e-05
18631,18.631,-19,-9.5e-05
18632,18.632,-20,-0.0001
18633,18.633,-20,-0.0001
18634,18.634,-21,-0.000105
18635,18.635,-22,-0.00011
18636,18.636,-27,-0.000135
18637,18.637,-31,-0.000155
18638,18.638,-36,-0.00018
18639,18.639,-41,-0.000205
18640,18.64,-45,-0.000225
18641,18.641,-50,-0.00025
18642,18.642,-54,-0.00027
18643,18.643,-57,-0.000285
18644,18.644,-56,-0.00028
18645,18.645,-54,-0.00027
18646,18.646,-53,-0.000265
18647,18.647,-51,-0.000255
18648,18.648,-50,-0.00025
18649,18.649,-48,-0.00024
18650,18.65,-47,-0.000235
18651,18.651,-41,-0.000205
18652,18.652,-30,-0.00015
18653,18.653,-18,-9e-05
18654,18.654,-7,-3.5e-05
18655,18.655,4,2e-05
18656,18.656,16,8e-05
18657,18.657,27,0.000135
18658,18.658,38,0.00019
18659,18.659,57,0.000285
18660,18.66,81,0.000405
18661,18.661,105,0.000525
18662,18.662,129,0.000645
18663,18.663,152,0.00076
18664,18.664,176,0.00088
18665,18.665,200,0.001
18666,18.666,224,0.00112
18667,18.667,247,0.001235
18668,18.668,269,0.001345
18669,18.669,292,0.00146
18670,18.67,314,0.00157
18671,18.671,337,0.001685
18672,18.672,359,0.001795
18673,18.673,382,0.00191
18674,18.674,404,0.00202
18675,18.675,370,0.00185
18676,18.676,336,0.00168
18677,18.677,302,0.00151
18678,18.678,268,0.00134
18679,18.679,234,0.00117
18680,18.68,200,0.001
18681,18.681,166,0.00083
18682,18.682,133,0.000665
18683,18.683,107,0.000535
18684,18.684,80,0.0004
18685,18.685,54,0.00027
18686,18.686,28,0.00014
18687,18.687,1,5e-06
18688,18.688,-25,-0.000125
18689,18.689,-51,-0.000255
18690,18.69,-69,-0.000345
18691,18.691,-72,-0.00036
18692,18.692,-76,-0.00038
18693,18.693,-79,-0.000395
18694,18.694,-82,-0.00041
18695,18.695,-86,-0.00043
18696,18.696,-89,-0.000445
18697,18.697,-92,-0.00046
18698,18.698,-92,-0.00046
18699,18.699,-87,-0.000435
18700,18.7,-83,-0.000415
18701,18.701,-79,-0.000395
18702,18.702,-75,-0.000375
18703,18.703,-71,-0.000355
18704,18.704,-67,-0.000335
18705,18.705,-63,-0.000315
18706,18.706,-59,-0.000295
18707,18.707,-54,-0.00027
18708,18.708,-50,-0.00025
18709,18.709,-45,-0.000225
18710,18.71,-41,-0.000205
18711,18.711,-37,-0.000185
18712,18.712,-32,-0.00016
18713,18.713,-28,-0.00014
18714,18.714,-26,-0.00013
18715,18.715,-24,-0.00012
18716,18.716,-23,-0.000115
18717,18.717,-21,-0.000105
18718,18.718,-19,-9.5e-05
18719,18.719,-17,-8.5e-05
18720,18.72,-15,-7.5e-05
18721,18.721,-14,-7e-05
18722,18.722,-14,-7e-05
18723,18.723,-13,-6.5e-05
18724,18.724,-13,-6.5e-05
18725,18.725,-13,-6.5e-05
18726,18.726,-13,-6.5e-05
18727,18.727,-12,-6e-05
18728,18.728,-12,-6e-05
18729,18.729,-12,-6e-05
18730,18.73,-13,-6.5e-05
18731,18.731,-14,-7e-05
18732,18.732,-14,-7e-05
18733,18.733,-15,-7.5e-05
18734,18.734,-16,-8e-05
18735,18.735,-17,-8.5e-05
18736,18.736,-17,-8.5e-05
18737,18.737,-18,-9e-05
18738,18.738,-18,-9e-05
18739,18.739,-18,-9e-05
18740,18.74,-18,-9e-05
18741,18.741,-18,-9e-05
18742,18.742,-18,-9e-05
18743,18.743,-18,-9e-05
18744,18.744,-18,-9e-05
18745,18.745,-18,-9e-05
18746,18.746,-18,-9e-05
18747,18.747,-19,-9.5e-05
18748,18.748,-19,-9.5e-05
18749,18.749,-19,-9.5e-05
18750,18.75,-19,-9.5e-05
18751,18.751,-20,-0.0001
18752,18.752,-20,-0.0001
18753,18.753,-20,-0.0001
18754,18.754,-19,-9.5e-05
18755,18.755,-19,-9.5e-05
18756,18.756,-19,-9.5e-05
18757,18.757,-19,-9.5e-05
18758,18.758,-18,-9e-05
18759,18.759,-18,-9e-05
18760,18.76,-18,-9e-05
18761,18.761,-17,-8.5e-05
18762,18.762,-17,-8.5e-05
18763,18.763,-16,-8e-05
18764,18.764,-16,-8e-05
18765,18.765,-15,-7.5e-05
18766,18.766,-15,-7.5e-05
18767,18.767,-14,-7e-05
18768,18.768,-14,-7e-05
18769,18.769,-14,-7e-05
18770,18.77,-14,-7e-05
18771,18.771,-14,-7e-05
18772,18.772,-14,-7e-05
18773,18.773,-14,-7e-05
18774,18.774,-14,-7e-05
18775,18.775,-14,-7e-05
18776,18.776,-14,-7e-05
18777,18.777,-14,-7e-05
18778,18.778,-14,-7e-05
18779,18.779,-15,-7.5e-05
18780,18.78,-15,-7.5e-05
18781,18.781,-15,-7.5e-05
18782,18.782,-15,-7.5e-05
18783,18.783,-16,-8e-05
18784,18.784,-16,-8e-05
18785,18.785,-15,-7.5e-05
18786,18.786,-14,-7e-05
18787,18.787,-14,-7e-05
18788,18.788,-13,-6.5e-05
18789,18.789,-13,-6.5e-05
18790,18.79,-12,-6e-05
18791,18.791,-12,-6e-05
18792,18.792,-12,-6e-05
18793,18.793,-12,-6e-05
18794,18.794,-12,-6e-05
18795,18.795,-12,-6e-05
18796,18.796,-12,-6e-05
18797,18.797,-12,-6e-05
18798,18.798,-12,-6e-05
18799,18.799,-12,-6e-05
18800,18.8,-12,-6e-05
18801,18.801,-11,-5.5e-05
18802,18.802,-11,-5.5e-05
18803,18.803,-11,-5.5e-05
18804,18.804,-11,-5.5e-05
18805,18.805,-10,-5e-05
18806,18.806,-10,-5e-05
18807,18.807,-10,-5e-05
18808,18.808,-10,-5e-05
18809,18.809,-9,-4.5e-05
18810,18.81,-9,-4.5e-05
18811,18.811,-9,-4.5e-05
18812,18.812,-8,-4e-05
18813,18.813,-8,-4e-05
18814,18.814,-8,-4e-05
18815,18.815,-8,-4e-05
18816,18.816,-7,-3.5e-05
18817,18.817,-7,-3.5e-05
18818,18.818,-6,-3e-05
18819,18.819,-6,-3e-05
18820,18.82,-5,-2.5e-05
18821,18.821,-5,-2.5e-05
18822,18.822,-4,-2e-05
18823,18.823,-4,-2e-05
18824,18.824,-4,-2e-05
18825,18.825,-4,-2e-05
18826,18.826,-4,-2e-05
18827,18.827,-4,-2e-05
18828,18.828,-4,-2e-05
18829,18.829,-4,-2e-05
18830,18.83,-4,-2e-05
18831,18.831,-4,-2e-05
18832,18.832,-4,-2e-05
18833,18.833,-4,-2e-05
18834,18.834,-4,-2e-05
18835,18.835,-4,-2e-05
18836,18.836,-4,-2e-05
18837,18.837,-4,-2e-05
18838,18.838,-4,-2e-05
18839,18.839,-3,-1.5e-05
18840,18.84,-3,-1.5e-05
18841,18.841,-2,-1e-05
18842,18.842,-2,-1e-05
18843,18.843,-1,-5e-06
18844,18.844,-1,-5e-06
18845,18.845,0,0.0
18846,18.846,0,0.0
18847,18.847,0,0.0
18848,18.848,0,0.0
18849,18.849,0,0.0
18850,18.85,0,0.0
18851,18.851,0,0.0
18852,18.852,0,0.0
18853,18.853,0,0.0
18854,18.854,0,0.0
18855,18.855,2,1e-05
18856,18.856,3,1.5e-05
18857,18.857,4,2e-05
18858,18.858,5,2.5e-05
18859,18.859,6,3e-05
18860,18.86,7,3.5e-05
18861,18.861,8,4e-05
18862,18.862,8,4e-05
18863,18.863,9,4.5e-05
18864,18.864,9,4.5e-05
18865,18.865,9,4.5e-05
18866,18.866,9,4.5e-05
18867,18.867,10,5e-05
18868,18.868,10,5e-05
18869,18.869,10,5e-05
18870,18.87,11,5.5e-05
18871,18.871,11,5.5e-05
