sample_index,time_s,code_signed,voltage_V
11055,11.055,131,0.000655
11056,11.056,133,0.000665
11057,11.057,138,0.00069
11058,11.058,143,0.000715
11059,11.059,148,0.00074
11060,11.06,156,0.00078
11061,11.061,164,0.00082
11062,11.062,173,0.000865
11063,11.063,182,0.00091
11064,11.064,192,0.00096
11065,11.065,202,0.00101
11066,11.066,212,0.00106
11067,11.067,222,0.00111
11068,11.068,233,0.001165
11069,11.069,244,0.00122
11070,11.07,255,0.001275
11071,11.071,266,0.00133
11072,11.072,278,0.00139
11073,11.073,288,0.00144
11074,11.074,298,0.00149
11075,11.075,308,0.00154
11076,11.076,317,0.001585
11077,11.077,324,0.00162
11078,11.078,331,0.001655
11079,11.079,334,0.00167
11080,11.08,337,0.001685
11081,11.081,338,0.00169
11082,11.082,336,0.00168
11083,11.083,333,0.001665
11084,11.084,329,0.001645
11085,11.085,321,0.001605
11086,11.086,313,0.001565
11087,11.087,300,0.0015
11088,11.088,284,0.00142
11089,11.089,267,0.001335
11090,11.09,249,0.001245
11091,11.091,230,0.00115
11092,11.092,211,0.001055
11093,11.093,201,0.001005
11094,11.094,191,0.000955
11095,11.095,182,0.00091
11096,11.096,177,0.000885
11097,11.097,173,0.000865
11098,11.098,169,0.000845
11099,11.099,166,0.00083
11100,11.1,163,0.000815
11101,11.101,157,0.000785
11102,11.102,151,0.000755
11103,11.103,144,0.00072
11104,11.104,134,0.00067
11105,11.105,123,0.000615
11106,11.106,113,0.000565
11107,11.107,105,0.000525
11108,11.108,97,0.000485
11109,11.109,91,0.000455
11110,11.11,89,0.000445
11111,11.111,88,0.00044
11112,11.112,86,0.00043
11113,11.113,84,0.00042
11114,11.114,82,0.00041
11115,11.115,78,0.00039
11116,11.116,74,0.00037
11117,11.117,70,0.00035
11118,11.118,62,0.00031
11119,11.119,55,0.000275
11120,11.12,47,0.000235
11121,11.121,41,0.000205
11122,11.122,34,0.00017
11123,11.123,29,0.000145
11124,11.124,24,0.00012
11125,11.125,19,9.5e-05
11126,11.126,16,8e-05
11127,11.127,14,7e-05
11128,11.128,12,6e-05
11129,11.129,11,5.5e-05
11130,11.13,10,5e-05
11131,11.131,10,5e-05
11132,11.132,9,4.5e-05
11133,11.133,8,4e-05
11134,11.134,7,3.5e-05
11135,11.135,6,3e-05
11136,11.136,5,2.5e-05
11137,11.137,4,2e-05
11138,11.138,2,1e-05
11139,11.139,1,5e-06
11140,11.14,0,0.0
11141,11.141,-2,-1e-05
11142,11.142,-3,-1.5e-05
11143,11.143,-5,-2.5e-05
11144,11.144,-8,-4e-05
11145,11.145,-10,-5e-05
11146,11.146,-12,-6e-05
11147,11.147,-15,-7.5e-05
11148,11.148,-18,-9e-05
11149,11.149,-20,-0.0001
11150,11.15,-23,-0.000115
11151,11.151,-25,-0.000125
11152,11.152,-25,-0.000125
11153,11.153,-25,-0.000125
11154,11.154,-24,-0.00012
11155,11.155,-23,-0.000115
11156,11.156,-22,-0.00011
11157,11.157,-22,-0.00011
11158,11.158,-22,-0.00011
11159,11.159,-22,-0.00011
11160,11.16,-20,-0.0001
11161,11.161,-19,-9.5e-05
11162,11.162,-18,-9e-05
11163,11.163,-17,-8.5e-05
11164,11.164,-16,-8e-05
11165,11.165,-17,-8.5e-05
11166,11.166,-19,-9.5e-05
11167,11.167,-20,-0.0001
11168,11.168,-21,-0.000105
11169,11.169,-22,-0.00011
11170,11.17,-24,-0.00012
11171,11.171,-26,-0.00013
11172,11.172,-28,-0.00014
11173,11.173,-30,-0.00015
11174,11.174,-31,-0.000155
11175,11.175,-33,-0.000165
11176,11.176,-33,-0.000165
11177,11.177,-33,-0.000165
11178,11.178,-33,-0.000165
11179,11.179,-34,-0.00017
11180,11.18,-35,-0.000175
11181,11.181,-35,-0.000175
11182,11.182,-37,-0.000185
11183,11.183,-38,-0.00019
11184,11.184,-40,-0.0002
11185,11.185,-41,-0.000205
11186,11.186,-43,-0.000215
11187,11.187,-45,-0.000225
11188,11.188,-48,-0.00024
11189,11.189,-51,-0.000255
11190,11.19,-53,-0.000265
11191,11.191,-55,-0.000275
11192,11.192,-57,-0.000285
11193,11.193,-58,-0.00029
11194,11.194,-58,-0.00029
11195,11.195,-58,-0.00029
11196,11.196,-59,-0.000295
11197,11.197,-59,-0.000295
11198,11.198,-60,-0.0003
11199,11.199,-60,-0.0003
11200,11.2,-61,-0.000305
11201,11.201,-62,-0.00031
11202,11.202,-62,-0.00031
11203,11.203,-63,-0.000315
11204,11.204,-64,-0.00032
11205,11.205,-64,-0.00032
11206,11.206,-64,-0.00032
11207,11.207,-64,-0.00032
11208,11.208,-64,-0.00032
11209,11.209,-64,-0.00032
11210,11.21,-62,-0.00031
11211,11.211,-61,-0.000305
11212,11.212,-60,-0.0003
11213,11.213,-60,-0.0003
11214,11.214,-59,-0.000295
11215,11.215,-59,-0.000295
11216,11.216,-59,-0.000295
11217,11.217,-58,-0.00029
11218,11.218,-59,-0.000295
11219,11.219,-60,-0.0003
11220,11.22,-62,-0.00031
11221,11.221,-63,-0.000315
11222,11.222,-64,-0.00032
11223,11.223,-66,-0.00033
11224,11.224,-67,-0.000335
11225,11.225,-68,-0.00034
11226,11.226,-68,-0.00034
11227,11.227,-67,-0.000335
11228,11.228,-66,-0.00033
11229,11.229,-68,-0.00034
11230,11.23,-69,-0.000345
11231,11.231,-70,-0.00035
11232,11.232,-69,-0.000345
11233,11.233,-69,-0.000345
11234,11.234,-69,-0.000345
11235,11.235,-70,-0.00035
11236,11.236,-72,-0.00036
11237,11.237,-73,-0.000365
11238,11.238,-75,-0.000375
11239,11.239,-77,-0.000385
11240,11.24,-78,-0.00039
11241,11.241,-79,-0.000395
11242,11.242,-79,-0.000395
11243,11.243,-80,-0.0004
11244,11.244,-81,-0.000405
11245,11.245,-82,-0.00041
11246,11.246,-82,-0.00041
11247,11.247,-81,-0.000405
11248,11.248,-81,-0.000405
11249,11.249,-82,-0.00041
11250,11.25,-82,-0.00041
11251,11.251,-81,-0.000405
11252,11.252,-80,-0.0004
11253,11.253,-78,-0.00039
11254,11.254,-78,-0.00039
11255,11.255,-77,-0.000385
11256,11.256,-76,-0.00038
11257,11.257,-75,-0.000375
11258,11.258,-74,-0.00037
11259,11.259,-73,-0.000365
11260,11.26,-72,-0.00036
11261,11.261,-71,-0.000355
11262,11.262,-69,-0.000345
11263,11.263,-68,-0.00034
11264,11.264,-67,-0.000335
11265,11.265,-66,-0.00033
11266,11.266,-65,-0.000325
11267,11.267,-64,-0.00032
11268,11.268,-66,-0.00033
11269,11.269,-67,-0.000335
11270,11.27,-69,-0.000345
11271,11.271,-70,-0.00035
11272,11.272,-71,-0.000355
11273,11.273,-72,-0.00036
11274,11.274,-73,-0.000365
11275,11.275,-75,-0.000375
11276,11.276,-75,-0.000375
11277,11.277,-74,-0.00037
11278,11.278,-73,-0.000365
11279,11.279,-73,-0.000365
11280,11.28,-72,-0.00036
11281,11.281,-71,-0.000355
11282,11.282,-71,-0.000355
11283,11.283,-71,-0.000355
11284,11.284,-70,-0.00035
11285,11.285,-71,-0.000355
11286,11.286,-71,-0.000355
11287,11.287,-71,-0.000355
11288,11.288,-71,-0.000355
11289,11.289,-71,-0.000355
11290,11.29,-71,-0.000355
11291,11.291,-71,-0.000355
11292,11.292,-70,-0.00035
11293,11.293,-69,-0.000345
11294,11.294,-68,-0.00034
11295,11.295,-67,-0.000335
11296,11.296,-66,-0.00033
11297,11.297,-64,-0.00032
11298,11.298,-63,-0.000315
11299,11.299,-63,-0.000315
11300,11.3,-63,-0.000315
11301,11.301,-63,-0.000315
11302,11.302,-63,-0.000315
11303,11.303,-62,-0.00031
11304,11.304,-61,-0.000305
11305,11.305,-60,-0.0003
11306,11.306,-59,-0.000295
11307,11.307,-58,-0.00029
11308,11.308,-56,-0.00028
11309,11.309,-55,-0.000275
11310,11.31,-54,-0.00027
11311,11.311,-54,-0.00027
11312,11.312,-52,-0.00026
11313,11.313,-50,-0.00025
11314,11.314,-48,-0.00024
11315,11.315,-47,-0.000235
11316,11.316,-47,-0.000235
11317,11.317,-46,-0.00023
11318,11.318,-45,-0.000225
11319,11.319,-44,-0.00022
11320,11.32,-43,-0.000215
11321,11.321,-42,-0.00021
11322,11.322,-42,-0.00021
11323,11.323,-41,-0.000205
11324,11.324,-41,-0.000205
11325,11.325,-40,-0.0002
11326,11.326,-40,-0.0002
11327,11.327,-38,-0.00019
11328,11.328,-37,-0.000185
11329,11.329,-37,-0.000185
11330,11.33,-37,-0.000185
11331,11.331,-37,-0.000185
11332,11.332,-37,-0.000185
11333,11.333,-37,-0.000185
11334,11.334,-37,-0.000185
11335,11.335,-38,-0.00019
11336,11.336,-38,-0.00019
11337,11.337,-38,-0.00019
11338,11.338,-39,-0.000195
11339,11.339,-39,-0.000195
11340,11.34,-38,-0.00019
11341,11.341,-37,-0.000185
11342,11.342,-36,-0.00018
11343,11.343,-36,-0.00018
11344,11.344,-35,-0.000175
11345,11.345,-34,-0.00017
11346,11.346,-33,-0.000165
11347,11.347,-33,-0.000165
11348,11.348,-32,-0.00016
11349,11.349,-32,-0.00016
11350,11.35,-32,-0.00016
11351,11.351,-32,-0.00016
11352,11.352,-30,-0.00015
11353,11.353,-29,-0.000145
11354,11.354,-27,-0.000135
11355,11.355,-25,-0.000125
11356,11.356,-23,-0.000115
11357,11.357,-22,-0.00011
11358,11.358,-21,-0.000105
11359,11.359,-20,-0.0001
11360,11.36,-19,-9.5e-05
11361,11.361,-18,-9e-05
11362,11.362,-18,-9e-05
11363,11.363,-18,-9e-05
11364,11.364,-19,-9.5e-05
11365,11.365,-20,-0.0001
11366,11.366,-22,-0.00011
11367,11.367,-23,-0.000115
11368,11.368,-25,-0.000125
11369,11.369,-26,-0.00013
11370,11.37,-28,-0.00014
11371,11.371,-29,-0.000145
11372,11.372,-31,-0.000155
11373,11.373,-33,-0.000165
11374,11.374,-35,-0.000175
11375,11.375,-37,-0.000185
11376,11.376,-37,-0.000185
11377,11.377,-37,-0.000185
11378,11.378,-37,-0.000185
11379,11.379,-37,-0.000185
11380,11.38,-37,-0.000185
11381,11.381,-36,-0.00018
11382,11.382,-38,-0.00019
11383,11.383,-40,-0.0002
11384,11.384,-42,-0.00021
11385,11.385,-43,-0.000215
11386,11.386,-45,-0.000225
11387,11.387,-46,-0.00023
11388,11.388,-49,-0.000245
11389,11.389,-51,-0.000255
11390,11.39,-52,-0.00026
11391,11.391,-53,-0.000265
11392,11.392,-54,-0.00027
11393,11.393,-54,-0.00027
11394,11.394,-54,-0.00027
11395,11.395,-54,-0.00027
11396,11.396,-54,-0.00027
11397,11.397,-53,-0.000265
11398,11.398,-53,-0.000265
11399,11.399,-53,-0.000265
11400,11.4,-53,-0.000265
11401,11.401,-55,-0.000275
11402,11.402,-57,-0.000285
11403,11.403,-59,-0.000295
11404,11.404,-61,-0.000305
11405,11.405,-63,-0.000315
11406,11.406,-66,-0.00033
11407,11.407,-68,-0.00034
11408,11.408,-71,-0.000355
11409,11.409,-72,-0.00036
11410,11.41,-73,-0.000365
11411,11.411,-73,-0.000365
11412,11.412,-73,-0.000365
11413,11.413,-72,-0.00036
11414,11.414,-71,-0.000355
11415,11.415,-69,-0.000345
11416,11.416,-68,-0.00034
11417,11.417,-67,-0.000335
11418,11.418,-65,-0.000325
11419,11.419,-63,-0.000315
11420,11.42,-61,-0.000305
11421,11.421,-59,-0.000295
11422,11.422,-56,-0.00028
11423,11.423,-55,-0.000275
11424,11.424,-54,-0.00027
11425,11.425,-53,-0.000265
11426,11.426,-51,-0.000255
11427,11.427,-49,-0.000245
11428,11.428,-47,-0.000235
11429,11.429,-46,-0.00023
11430,11.43,-46,-0.00023
11431,11.431,-45,-0.000225
11432,11.432,-46,-0.00023
11433,11.433,-47,-0.000235
11434,11.434,-47,-0.000235
11435,11.435,-48,-0.00024
11436,11.436,-48,-0.00024
11437,11.437,-49,-0.000245
11438,11.438,-50,-0.00025
11439,11.439,-51,-0.000255
11440,11.44,-52,-0.00026
11441,11.441,-52,-0.00026
11442,11.442,-52,-0.00026
11443,11.443,-50,-0.00025
11444,11.444,-48,-0.00024
11445,11.445,-46,-0.00023
11446,11.446,-44,-0.00022
11447,11.447,-42,-0.00021
11448,11.448,-41,-0.000205
11449,11.449,-40,-0.0002
11450,11.45,-39,-0.000195
11451,11.451,-38,-0.00019
11452,11.452,-38,-0.00019
11453,11.453,-38,-0.00019
11454,11.454,-39,-0.000195
11455,11.455,-39,-0.000195
11456,11.456,-39,-0.000195
11457,11.457,-38,-0.00019
11458,11.458,-37,-0.000185
11459,11.459,-36,-0.00018
11460,11.46,-34,-0.00017
11461,11.461,-33,-0.000165
11462,11.462,-31,-0.000155
11463,11.463,-29,-0.000145
11464,11.464,-28,-0.00014
11465,11.465,-28,-0.00014
11466,11.466,-30,-0.00015
11467,11.467,-31,-0.000155
11468,11.468,-34,-0.00017
11469,11.469,-36,-0.00018
11470,11.47,-39,-0.000195
11471,11.471,-40,-0.0002
11472,11.472,-42,-0.00021
11473,11.473,-43,-0.000215
11474,11.474,-44,-0.00022
11475,11.475,-44,-0.00022
11476,11.476,-44,-0.00022
11477,11.477,-44,-0.00022
11478,11.478,-43,-0.000215
11479,11.479,-42,-0.00021
11480,11.48,-40,-0.0002
11481,11.481,-38,-0.00019
11482,11.482,-39,-0.000195
11483,11.483,-39,-0.000195
11484,11.484,-40,-0.0002
11485,11.485,-40,-0.0002
11486,11.486,-41,-0.000205
11487,11.487,-41,-0.000205
11488,11.488,-42,-0.00021
11489,11.489,-42,-0.00021
11490,11.49,-41,-0.000205
11491,11.491,-40,-0.0002
11492,11.492,-39,-0.000195
11493,11.493,-39,-0.000195
11494,11.494,-39,-0.000195
11495,11.495,-38,-0.00019
11496,11.496,-39,-0.000195
11497,11.497,-39,-0.000195
11498,11.498,-40,-0.0002
11499,11.499,-41,-0.000205
11500,11.5,-43,-0.000215
11501,11.501,-44,-0.00022
11502,11.502,-44,-0.00022
11503,11.503,-45,-0.000225
11504,11.504,-45,-0.000225
11505,11.505,-45,-0.000225
11506,11.506,-45,-0.000225
11507,11.507,-44,-0.00022
11508,11.508,-44,-0.00022
11509,11.509,-43,-0.000215
11510,11.51,-41,-0.000205
11511,11.511,-40,-0.0002
11512,11.512,-38,-0.00019
11513,11.513,-35,-0.000175
11514,11.514,-33,-0.000165
11515,11.515,-30,-0.00015
11516,11.516,-28,-0.00014
11517,11.517,-25,-0.000125
11518,11.518,-25,-0.000125
11519,11.519,-25,-0.000125
11520,11.52,-25,-0.000125
11521,11.521,-24,-0.00012
11522,11.522,-22,-0.00011
11523,11.523,-22,-0.00011
11524,11.524,-22,-0.00011
11525,11.525,-23,-0.000115
11526,11.526,-22,-0.00011
11527,11.527,-20,-0.0001
11528,11.528,-18,-9e-05
11529,11.529,-16,-8e-05
11530,11.53,-14,-7e-05
11531,11.531,-11,-5.5e-05
11532,11.532,-8,-4e-05
11533,11.533,-6,-3e-05
11534,11.534,-4,-2e-05
11535,11.535,-1,-5e-06
11536,11.536,1,5e-06
11537,11.537,3,1.5e-05
11538,11.538,5,2.5e-05
11539,11.539,7,3.5e-05
11540,11.54,8,4e-05
11541,11.541,8,4e-05
11542,11.542,9,4.5e-05
11543,11.543,10,5e-05
11544,11.544,11,5.5e-05
11545,11.545,12,6e-05
11546,11.546,14,7e-05
11547,11.547,16,8e-05
11548,11.548,18,9e-05
11549,11.549,20,0.0001
11550,11.55,22,0.00011
11551,11.551,23,0.000115
11552,11.552,24,0.00012
11553,11.553,25,0.000125
11554,11.554,24,0.00012
11555,11.555,23,0.000115
11556,11.556,23,0.000115
11557,11.557,23,0.000115
11558,11.558,23,0.000115
11559,11.559,23,0.000115
11560,11.56,24,0.00012
11561,11.561,25,0.000125
11562,11.562,27,0.000135
11563,11.563,30,0.00015
11564,11.564,32,0.00016
11565,11.565,34,0.00017
11566,11.566,35,0.000175
11567,11.567,36,0.00018
11568,11.568,36,0.00018
11569,11.569,37,0.000185
11570,11.57,38,0.00019
11571,11.571,36,0.00018
11572,11.572,35,0.000175
11573,11.573,34,0.00017
11574,11.574,34,0.00017
11575,11.575,33,0.000165
11576,11.576,33,0.000165
11577,11.577,33,0.000165
11578,11.578,34,0.00017
11579,11.579,33,0.000165
11580,11.58,33,0.000165
11581,11.581,33,0.000165
11582,11.582,34,0.00017
11583,11.583,34,0.00017
11584,11.584,35,0.000175
11585,11.585,34,0.00017
11586,11.586,34,0.00017
11587,11.587,33,0.000165
11588,11.588,33,0.000165
11589,11.589,32,0.00016
11590,11.59,31,0.000155
11591,11.591,31,0.000155
11592,11.592,31,0.000155
11593,11.593,30,0.00015
11594,11.594,30,0.00015
11595,11.595,30,0.00015
11596,11.596,30,0.00015
11597,11.597,30,0.00015
11598,11.598,29,0.000145
11599,11.599,27,0.000135
11600,11.6,25,0.000125
11601,11.601,23,0.000115
11602,11.602,21,0.000105
11603,11.603,19,9.5e-05
11604,11.604,18,9e-05
11605,11.605,17,8.5e-05
11606,11.606,17,8.5e-05
11607,11.607,15,7.5e-05
11608,11.608,13,6.5e-05
11609,11.609,12,6e-05
11610,11.61,12,6e-05
11611,11.611,12,6e-05
11612,11.612,11,5.5e-05
11613,11.613,11,5.5e-05
11614,11.614,10,5e-05
11615,11.615,8,4e-05
11616,11.616,7,3.5e-05
11617,11.617,5,2.5e-05
11618,11.618,3,1.5e-05
11619,11.619,1,5e-06
11620,11.62,-1,-5e-06
11621,11.621,-3,-1.5e-05
11622,11.622,-5,-2.5e-05
11623,11.623,-8,-4e-05
11624,11.624,-10,-5e-05
11625,11.625,-13,-6.5e-05
11626,11.626,-15,-7.5e-05
11627,11.627,-17,-8.5e-05
11628,11.628,-19,-9.5e-05
11629,11.629,-22,-0.00011
11630,11.63,-26,-0.00013
11631,11.631,-30,-0.00015
11632,11.632,-33,-0.000165
11633,11.633,-36,-0.00018
11634,11.634,-40,-0.0002
11635,11.635,-44,-0.00022
11636,11.636,-47,-0.000235
11637,11.637,-52,-0.00026
11638,11.638,-56,-0.00028
11639,11.639,-60,-0.0003
11640,11.64,-63,-0.000315
11641,11.641,-65,-0.000325
11642,11.642,-67,-0.000335
11643,11.643,-68,-0.00034
11644,11.644,-69,-0.000345
11645,11.645,-69,-0.000345
11646,11.646,-70,-0.00035
11647,11.647,-70,-0.00035
11648,11.648,-71,-0.000355
11649,11.649,-74,-0.00037
11650,11.65,-76,-0.00038
11651,11.651,-78,-0.00039
11652,11.652,-80,-0.0004
11653,11.653,-81,-0.000405
11654,11.654,-83,-0.000415
11655,11.655,-85,-0.000425
11656,11.656,-87,-0.000435
11657,11.657,-88,-0.00044
11658,11.658,-90,-0.00045
11659,11.659,-91,-0.000455
11660,11.66,-92,-0.00046
11661,11.661,-94,-0.00047
11662,11.662,-95,-0.000475
11663,11.663,-97,-0.000485
11664,11.664,-99,-0.000495
11665,11.665,-101,-0.000505
11666,11.666,-103,-0.000515
11667,11.667,-105,-0.000525
11668,11.668,-107,-0.000535
11669,11.669,-109,-0.000545
11670,11.67,-111,-0.000555
11671,11.671,-113,-0.000565
11672,11.672,-115,-0.000575
11673,11.673,-118,-0.00059
11674,11.674,-121,-0.000605
11675,11.675,-125,-0.000625
11676,11.676,-127,-0.000635
11677,11.677,-128,-0.00064
11678,11.678,-129,-0.000645
11679,11.679,-130,-0.00065
11680,11.68,-130,-0.00065
11681,11.681,-131,-0.000655
11682,11.682,-135,-0.000675
11683,11.683,-139,-0.000695
11684,11.684,-142,-0.00071
11685,11.685,-146,-0.00073
11686,11.686,-149,-0.000745
11687,11.687,-151,-0.000755
11688,11.688,-154,-0.00077
11689,11.689,-156,-0.00078
11690,11.69,-158,-0.00079
11691,11.691,-161,-0.000805
11692,11.692,-163,-0.000815
11693,11.693,-164,-0.00082
11694,11.694,-164,-0.00082
11695,11.695,-165,-0.000825
11696,11.696,-166,-0.00083
11697,11.697,-168,-0.00084
11698,11.698,-170,-0.00085
11699,11.699,-171,-0.000855
11700,11.7,-172,-0.00086
11701,11.701,-173,-0.000865
11702,11.702,-174,-0.00087
11703,11.703,-175,-0.000875
11704,11.704,-175,-0.000875
11705,11.705,-174,-0.00087
11706,11.706,-173,-0.000865
11707,11.707,-171,-0.000855
11708,11.708,-169,-0.000845
11709,11.709,-167,-0.000835
11710,11.71,-163,-0.000815
11711,11.711,-158,-0.00079
11712,11.712,-154,-0.00077
11713,11.713,-149,-0.000745
11714,11.714,-144,-0.00072
11715,11.715,-137,-0.000685
11716,11.716,-129,-0.000645
11717,11.717,-120,-0.0006
11718,11.718,-107,-0.000535
11719,11.719,-95,-0.000475
11720,11.72,-81,-0.000405
11721,11.721,-65,-0.000325
11722,11.722,-48,-0.00024
11723,11.723,-31,-0.000155
11724,11.724,-12,-6e-05
11725,11.725,7,3.5e-05
11726,11.726,27,0.000135
11727,11.727,46,0.00023
11728,11.728,66,0.00033
11729,11.729,84,0.00042
11730,11.73,100,0.0005
11731,11.731,117,0.000585
11732,11.732,128,0.00064
11733,11.733,139,0.000695
11734,11.734,149,0.000745
11735,11.735,154,0.00077
11736,11.736,160,0.0008
11737,11.737,164,0.00082
11738,11.738,167,0.000835
11739,11.739,169,0.000845
11740,11.74,166,0.00083
11741,11.741,160,0.0008
11742,11.742,155,0.000775
11743,11.743,142,0.00071
11744,11.744,130,0.00065
11745,11.745,116,0.00058
11746,11.746,99,0.000495
11747,11.747,82,0.00041
11748,11.748,65,0.000325
11749,11.749,48,0.00024
11750,11.75,31,0.000155
11751,11.751,19,9.5e-05
11752,11.752,8,4e-05
11753,11.753,-2,-1e-05
11754,11.754,-13,-6.5e-05
11755,11.755,-24,-0.00012
11756,11.756,-35,-0.000175
11757,11.757,-51,-0.000255
11758,11.758,-66,-0.00033
11759,11.759,-84,-0.00042
11760,11.76,-104,-0.00052
11761,11.761,-124,-0.00062
11762,11.762,-144,-0.00072
11763,11.763,-164,-0.00082
11764,11.764,-184,-0.00092
11765,11.765,-200,-0.001
11766,11.766,-214,-0.00107
11767,11.767,-229,-0.001145
11768,11.768,-237,-0.001185
11769,11.769,-245,-0.001225
11770,11.77,-253,-0.001265
11771,11.771,-260,-0.0013
11772,11.772,-267,-0.001335
11773,11.773,-275,-0.001375
11774,11.774,-284,-0.00142
11775,11.775,-292,-0.00146
11776,11.776,-299,-0.001495
11777,11.777,-306,-0.00153
11778,11.778,-312,-0.00156
11779,11.779,-316,-0.00158
11780,11.78,-320,-0.0016
11781,11.781,-324,-0.00162
11782,11.782,-327,-0.001635
11783,11.783,-331,-0.001655
11784,11.784,-335,-0.001675
11785,11.785,-341,-0.001705
11786,11.786,-347,-0.001735
11787,11.787,-353,-0.001765
11788,11.788,-359,-0.001795
11789,11.789,-366,-0.00183
11790,11.79,-371,-0.001855
11791,11.791,-376,-0.00188
11792,11.792,-381,-0.001905
11793,11.793,-387,-0.001935
11794,11.794,-393,-0.001965
11795,11.795,-399,-0.001995
11796,11.796,-402,-0.00201
11797,11.797,-405,-0.002025
11798,11.798,-408,-0.00204
11799,11.799,-412,-0.00206
11800,11.8,-417,-0.002085
11801,11.801,-420,-0.0021
11802,11.802,-422,-0.00211
11803,11.803,-424,-0.00212
11804,11.804,-424,-0.00212
11805,11.805,-424,-0.00212
11806,11.806,-424,-0.00212
11807,11.807,-425,-0.002125
11808,11.808,-425,-0.002125
11809,11.809,-425,-0.002125
11810,11.81,-424,-0.00212
11811,11.811,-423,-0.002115
11812,11.812,-422,-0.00211
11813,11.813,-421,-0.002105
11814,11.814,-420,-0.0021
11815,11.815,-418,-0.00209
11816,11.816,-415,-0.002075
11817,11.817,-412,-0.00206
11818,11.818,-408,-0.00204
11819,11.819,-404,-0.00202
11820,11.82,-400,-0.002
11821,11.821,-396,-0.00198
11822,11.822,-392,-0.00196
11823,11.823,-387,-0.001935
11824,11.824,-381,-0.001905
11825,11.825,-375,-0.001875
11826,11.826,-367,-0.001835
11827,11.827,-358,-0.00179
11828,11.828,-349,-0.001745
11829,11.829,-339,-0.001695
11830,11.83,-328,-0.00164
11831,11.831,-317,-0.001585
11832,11.832,-305,-0.001525
11833,11.833,-293,-0.001465
11834,11.834,-281,-0.001405
11835,11.835,-268,-0.00134
11836,11.836,-255,-0.001275
11837,11.837,-242,-0.00121
11838,11.838,-228,-0.00114
11839,11.839,-215,-0.001075
11840,11.84,-200,-0.001
11841,11.841,-186,-0.00093
11842,11.842,-172,-0.00086
11843,11.843,-153,-0.000765
11844,11.844,-135,-0.000675
11845,11.845,-117,-0.000585
11846,11.846,-99,-0.000495
11847,11.847,-81,-0.000405
11848,11.848,-62,-0.00031
11849,11.849,-44,-0.00022
11850,11.85,-25,-0.000125
11851,11.851,-5,-2.5e-05
11852,11.852,14,7e-05
11853,11.853,34,0.00017
11854,11.854,53,0.000265
11855,11.855,72,0.00036
11856,11.856,90,0.00045
11857,11.857,106,0.00053
11858,11.858,122,0.00061
11859,11.859,137,0.000685
11860,11.86,152,0.00076
11861,11.861,166,0.00083
11862,11.862,179,0.000895
11863,11.863,189,0.000945
11864,11.864,200,0.001
11865,11.865,208,0.00104
11866,11.866,214,0.00107
11867,11.867,221,0.001105
11868,11.868,222,0.00111
11869,11.869,224,0.00112
11870,11.87,225,0.001125
11871,11.871,224,0.00112
11872,11.872,223,0.001115
11873,11.873,220,0.0011
11874,11.874,216,0.00108
11875,11.875,211,0.001055
11876,11.876,208,0.00104
11877,11.877,204,0.00102
11878,11.878,201,0.001005
11879,11.879,197,0.000985
11880,11.88,193,0.000965
11881,11.881,188,0.00094
11882,11.882,182,0.00091
11883,11.883,176,0.00088
11884,11.884,169,0.000845
11885,11.885,162,0.00081
11886,11.886,154,0.00077
11887,11.887,147,0.000735
11888,11.888,140,0.0007
11889,11.889,132,0.00066
11890,11.89,125,0.000625
11891,11.891,117,0.000585
11892,11.892,109,0.000545
11893,11.893,107,0.000535
11894,11.894,106,0.00053
11895,11.895,105,0.000525
11896,11.896,104,0.00052
11897,11.897,103,0.000515
11898,11.898,103,0.000515
11899,11.899,102,0.00051
11900,11.9,102,0.00051
11901,11.901,101,0.000505
11902,11.902,101,0.000505
11903,11.903,101,0.000505
11904,11.904,100,0.0005
11905,11.905,100,0.0005
11906,11.906,100,0.0005
11907,11.907,97,0.000485
11908,11.908,95,0.000475
11909,11.909,93,0.000465
11910,11.91,91,0.000455
11911,11.911,90,0.00045
11912,11.912,89,0.000445
11913,11.913,89,0.000445
11914,11.914,89,0.000445
11915,11.915,89,0.000445
11916,11.916,90,0.00045
11917,11.917,91,0.000455
11918,11.918,92,0.00046
11919,11.919,94,0.00047
11920,11.92,96,0.00048
11921,11.921,96,0.00048
11922,11.922,97,0.000485
11923,11.923,97,0.000485
11924,11.924,98,0.00049
11925,11.925,99,0.000495
11926,11.926,100,0.0005
11927,11.927,100,0.0005
11928,11.928,101,0.000505
11929,11.929,101,0.000505
11930,11.93,101,0.000505
11931,11.931,102,0.00051
11932,11.932,103,0.000515
11933,11.933,104,0.00052
11934,11.934,105,0.000525
11935,11.935,106,0.00053
11936,11.936,106,0.00053
11937,11.937,108,0.00054
11938,11.938,110,0.00055
11939,11.939,112,0.00056
11940,11.94,113,0.000565
11941,11.941,113,0.000565
11942,11.942,113,0.000565
11943,11.943,113,0.000565
11944,11.944,114,0.00057
11945,11.945,115,0.000575
11946,11.946,117,0.000585
11947,11.947,119,0.000595
11948,11.948,122,0.00061
11949,11.949,125,0.000625
11950,11.95,128,0.00064
11951,11.951,130,0.00065
11952,11.952,133,0.000665
11953,11.953,135,0.000675
11954,11.954,138,0.00069
11955,11.955,141,0.000705
11956,11.956,144,0.00072
11957,11.957,146,0.00073
11958,11.958,147,0.000735
11959,11.959,150,0.00075
11960,11.96,153,0.000765
11961,11.961,155,0.000775
